1357624800.0,13.74
1357711200.0,13.77
1357797600.0,14.14
1357884000.0,14.14
1357970400.0,14.24
1358056800.0,14.12
1358143200.0,14.3
1358229600.0,14.25
1358316000.0,14.73
1358402400.0,15.5
1358488800.0,15.7
1358575200.0,15.61
1358661600.0,15.7
1358748000.0,16.8
1358834400.0,17.26
1358920800.0,17.5
1359007200.0,16.9
1359093600.0,17.4
1359180000.0,17.88
1359266400.0,17.82
1359352800.0,18.72
1359439200.0,19.53
1359525600.0,19.7
1359612000.0,20.41
1359698400.0,20.5
1359784800.0,19.63
1359871200.0,20.59
1359957600.0,20.43
1360044000.0,20.6
1360130400.0,21.18
1360216800.0,22.15
1360303200.0,22.66
1360389600.0,23.65
1360476000.0,23.97
1360562400.0,24.65
1360648800.0,25.17
1360735200.0,24.2
1360821600.0,27.22
1360908000.0,27.1
1360994400.0,27.22
1361080800.0,26.81
1361167200.0,26.95
1361253600.0,29.42
1361340000.0,29.64
1361426400.0,29.75
1361512800.0,30.25
1361599200.0,29.8
1361685600.0,29.89
1361772000.0,30.4
1361858400.0,31.1
1361944800.0,30.9
1362031200.0,33.38
1362117600.0,34.5
1362204000.0,34.25
1362290400.0,34.5
1362376800.0,36.15
1362463200.0,40.33
1362549600.0,41.02
1362636000.0,42
1362722400.0,44.18
1362808800.0,46.85
1362895200.0,46
1362978000.0,48.4
1363064400.0,44.29
1363150800.0,46.92
1363237200.0,47.17
1363323600.0,46.95
1363410000.0,47
1363496400.0,47.4
1363582800.0,51.6
1363669200.0,59.14
1363755600.0,64.49
1363842000.0,70.85
1363928400.0,69.86
1364014800.0,64.35
1364101200.0,71.5
1364187600.0,73.6
1364274000.0,78.5
1364360400.0,88.92
1364446800.0,86.18
1364533200.0,90.5
1364619600.0,92.19
1364706000.0,93.03
1364792400.0,104
1364878800.0,117.98
1364965200.0,135
1365051600.0,132.12
1365138000.0,142.32
1365224400.0,142.63
1365310800.0,162.3
1365397200.0,187.5
1365483600.0,230
1365570000.0,165
1365656400.0,124.9
1365742800.0,117
1365829200.0,93
1365915600.0,90
1366002000.0,82.39
1366088400.0,68.36
1366174800.0,93.07
1366261200.0,109.01
1366347600.0,118.48
1366434000.0,126.62
1366520400.0,119.2
1366606800.0,127.4
1366693200.0,143.47
1366779600.0,154.2
1366866000.0,141.71
1366952400.0,136.9
1367038800.0,128
1367125200.0,134.44
1367211600.0,144
1367298000.0,139.23
1367384400.0,116.38
1367470800.0,106.25
1367557200.0,98.1
1367643600.0,112.9
1367730000.0,115.98
1367816400.0,112.25
1367902800.0,109.6
1367989200.0,113.2
1368075600.0,112.8
1368162000.0,117.7
1368248400.0,115.64
1368334800.0,114.82
1368421200.0,117.98
1368507600.0,111.4
1368594000.0,114.22
1368680400.0,118.21
1368766800.0,123.5
1368853200.0,123.21
1368939600.0,122.5
1369026000.0,122.02
1369112400.0,122.89
1369198800.0,123.8
1369285200.0,126.3
1369371600.0,133.1
1369458000.0,131.99
1369544400.0,133.5
1369630800.0,129.77
1369717200.0,129
1369803600.0,132.25
1369890000.0,128.8
1369976400.0,128.82
1370062800.0,129.3
1370149200.0,122.5
1370235600.0,120.74
1370322000.0,121.4
1370408400.0,121.9
1370494800.0,118.97
1370581200.0,111
1370667600.0,107.89
1370754000.0,100.44
1370840400.0,106.35
1370926800.0,109
1371013200.0,108.78
1371099600.0,103.95
1371186000.0,100
1371272400.0,99.8
1371358800.0,99.9
1371445200.0,101.95
1371531600.0,107.35
1371618000.0,108.25
1371704400.0,111.29
1371790800.0,109.5
1371877200.0,108.2
